################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting -1/0/1/2.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (-1,0,1,2).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 33994,0,0,0,-1,-1,2,0,-1,-1,1,1,Benoît Hamon
Voter 34369,1,1,0,-1,-1,2,1,-1,0,2,2,Jean-Luc Mélenchon
Voter 1267,,,,1,,,,2,,0,,Marine Le Pen
Voter 34436,-1,-1,-1,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 1481,0,0,0,-1,-1,2,0,-1,1,1,0,incertitude
Voter 5038,,,,,-1,1,,-1,2,0,0,Emmanuel Macron
Voter 25441,0,-1,0,-1,-1,0,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 6328,0,0,0,1,-1,2,0,-1,2,2,0,Emmanuel Macron
Voter 29666,1,0,0,0,-1,2,1,-1,-1,2,2,ne se prononce pas
Voter 12363,,,,1,2,,,1,0,,,François Fillon
Voter 29451,-1,-1,-1,-1,-1,0,-1,-1,2,-1,0,Emmanuel Macron
Voter 15505,1,-1,0,-1,-1,0,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 4154,0,0,0,0,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 4456,1,-1,-1,-1,-1,1,-1,-1,-1,0,2,Philippe Poutou
Voter 10794,0,0,0,-1,0,-1,-1,-1,-1,1,1,abstention
Voter 21463,1,-1,0,0,-1,2,2,-1,2,1,1,Emmanuel Macron
Voter 23907,0,0,-1,0,0,0,1,0,-1,-1,-1,blanc
Voter 6334,-1,-1,0,0,0,0,0,-1,2,0,-1,Emmanuel Macron
Voter 1858,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,blanc
Voter 25281,,,,,,0,,,,2,1,abstention
Voter 17431,0,-1,1,0,-1,0,-1,-1,2,0,0,Emmanuel Macron
Voter 31954,-1,-1,-1,-1,-1,2,-1,-1,-1,1,0,Benoît Hamon
Voter 27227,,,,,1,,,,1,,,François Fillon
Voter 29321,1,0,0,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 26773,2,1,1,-1,-1,0,0,1,-1,2,2,Jean-Luc Mélenchon
Voter 10782,1,-1,-1,-1,-1,2,-1,-1,0,1,1,Benoît Hamon
Voter 34145,-1,-1,-1,2,1,-1,-1,0,-1,1,-1,François Fillon
Voter 28759,0,-1,0,-1,-1,2,0,-1,0,1,0,Benoît Hamon
Voter 22278,1,0,0,0,-1,1,0,-1,2,2,2,Jean-Luc Mélenchon
Voter 18654,1,-1,-1,-1,-1,2,0,-1,-1,2,1,Benoît Hamon
Voter 9112,1,-1,0,0,-1,1,-1,-1,1,2,1,Philippe Poutou
Voter 29654,0,-1,-1,-1,-1,1,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 4719,-1,-1,-1,-1,-1,2,-1,-1,1,2,0,Jean-Luc Mélenchon
Voter 1739,,,,,,2,,,2,,,Emmanuel Macron
Voter 8110,2,0,0,0,-1,1,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 8420,-1,-1,-1,-1,-1,0,-1,-1,2,1,-1,Emmanuel Macron
Voter 4695,2,0,0,1,-1,0,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 7370,0,,,1,-1,2,,,0,2,1,Benoît Hamon
Voter 27084,0,0,0,0,0,2,0,-1,1,2,1,Jean-Luc Mélenchon
Voter 16152,1,0,0,0,-1,2,0,-1,1,1,1,Benoît Hamon
Voter 14829,1,-1,-1,-1,-1,2,0,-1,0,2,2,Benoît Hamon
Voter 12189,,,,,,0,,,,2,,Jean-Luc Mélenchon
Voter 20276,0,-1,-1,-1,-1,1,-1,-1,2,0,0,Emmanuel Macron
Voter 13521,1,-1,0,-1,-1,2,0,-1,-1,0,0,Benoît Hamon
Voter 7999,,,,,0,0,,,2,-1,,Emmanuel Macron
Voter 24847,-1,1,0,2,1,-1,1,2,-1,-1,-1,Marine Le Pen
Voter 10996,0,,0,,0,2,,-1,2,0,-1,Emmanuel Macron
Voter 23816,-1,-1,-1,1,1,0,-1,-1,2,-1,-1,incertitude
Voter 12478,0,-1,-1,0,-1,2,-1,-1,1,1,1,Benoît Hamon
Voter 4764,2,-1,0,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 8428,,,,,,2,,,1,,,Benoît Hamon
Voter 12729,1,-1,-1,-1,0,2,-1,-1,1,1,1,Benoît Hamon
Voter 11845,-1,-1,-1,-1,1,-1,-1,-1,2,-1,-1,Emmanuel Macron
Voter 13728,-1,-1,-1,-1,-1,1,0,-1,2,1,-1,Emmanuel Macron
Voter 1782,-1,-1,-1,-1,-1,2,1,-1,-1,2,-1,incertitude
Voter 23615,0,-1,-1,1,-1,2,1,1,2,2,-1,Jean-Luc Mélenchon
Voter 10341,0,0,0,0,-1,2,1,-1,1,2,2,ne se prononce pas
Voter 27336,,,0,,1,0,1,,2,,,Emmanuel Macron
Voter 13415,1,,,1,-1,2,1,-1,0,2,2,Jean-Luc Mélenchon
Voter 530,-1,0,0,0,0,-1,0,-1,2,2,-1,Emmanuel Macron
Voter 24185,-1,2,-1,0,2,-1,1,0,-1,0,1,blanc
Voter 12133,-1,-1,-1,1,2,0,-1,0,0,1,-1,François Fillon
Voter 6993,0,-1,0,,0,1,0,-1,2,1,0,Emmanuel Macron
Voter 34170,0,-1,-1,0,-1,2,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 26683,0,0,0,-1,-1,1,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 26831,1,-1,-1,-1,0,2,1,-1,-1,1,1,incertitude
Voter 21750,-1,-1,-1,-1,-1,2,-1,-1,1,-1,-1,Benoît Hamon
Voter 30815,1,,,,,,,,,2,1,Jean-Luc Mélenchon
Voter 28401,-1,-1,-1,-1,-1,2,-1,-1,1,1,-1,Emmanuel Macron
Voter 10104,1,-1,-1,-1,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 18334,0,-1,-1,0,-1,1,1,-1,1,0,0,Emmanuel Macron
Voter 36111,1,0,0,-1,-1,2,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 1115,0,-1,-1,-1,-1,1,1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 30465,1,0,0,0,-1,1,0,-1,0,2,2,Philippe Poutou
Voter 17198,,,,,,0,,,2,,,Emmanuel Macron
Voter 22652,2,0,1,0,-1,0,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 3161,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,abstention
Voter 37665,-1,-1,-1,-1,-1,2,-1,-1,2,1,0,
Voter 18113,,-1,-1,,-1,0,1,-1,1,0,,Emmanuel Macron
Voter 8045,-1,-1,0,-1,-1,2,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 5454,1,-1,0,0,-1,2,2,-1,2,1,1,Emmanuel Macron
Voter 22590,-1,-1,-1,-1,-1,2,-1,-1,1,1,0,incertitude
Voter 24075,-1,-1,-1,0,-1,1,-1,-1,1,0,-1,ne se prononce pas
Voter 21936,-1,1,0,1,2,-1,0,1,0,-1,-1,François Fillon
Voter 12942,0,-1,-1,-1,-1,1,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 21028,-1,-1,-1,1,-1,2,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 29574,-1,-1,,-1,-1,2,-1,-1,1,0,-1,Emmanuel Macron
Voter 9325,,,,,-1,1,,-1,2,0,,Emmanuel Macron
Voter 9341,0,-1,0,-1,-1,2,0,-1,1,1,0,Benoît Hamon
Voter 16602,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,Emmanuel Macron
Voter 6987,-1,-1,-1,0,-1,0,-1,-1,1,0,-1,incertitude
Voter 28349,1,0,0,-1,0,2,-1,-1,1,2,1,Benoît Hamon
Voter 29628,0,-1,-1,-1,0,2,1,-1,1,2,1,ne se prononce pas
Voter 29546,0,0,0,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 17882,-1,-1,-1,-1,0,1,-1,-1,2,-1,0,Emmanuel Macron
Voter 10329,,,,,,,,,2,2,,Jean-Luc Mélenchon
Voter 983,0,-1,-1,-1,-1,2,0,-1,2,2,1,Emmanuel Macron
Voter 28868,0,0,0,-1,-1,1,-1,-1,2,1,0,Emmanuel Macron
Voter 6349,0,-1,-1,-1,-1,0,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 8922,0,1,0,1,-1,1,0,1,-1,2,1,Jean-Luc Mélenchon
Voter 5256,0,0,0,0,-1,1,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 2811,-1,0,0,1,1,-1,-1,0,2,-1,-1,Emmanuel Macron
Voter 4171,0,-1,0,-1,-1,2,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 2583,0,-1,0,-1,-1,2,0,-1,-1,1,0,Benoît Hamon
Voter 23062,0,-1,0,0,-1,1,0,-1,2,1,0,Emmanuel Macron
Voter 30293,0,0,0,0,-1,1,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 7609,1,-1,-1,-1,-1,2,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 18280,-1,-1,-1,-1,-1,0,0,-1,1,1,1,blanc
Voter 1565,-1,-1,-1,-1,-1,0,-1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 33717,2,1,-1,-1,-1,0,-1,-1,-1,2,2,abstention
Voter 22178,,,,,2,,1,0,,-1,,François Fillon
Voter 17833,1,1,-1,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 23550,-1,-1,1,-1,-1,2,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 2240,0,0,0,-1,-1,0,0,-1,2,2,0,Emmanuel Macron
Voter 8493,0,-1,-1,-1,-1,2,-1,-1,1,1,-1,Benoît Hamon
Voter 9653,2,0,-1,0,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 6863,1,,,,,,,,,,1,
Voter 32290,0,0,0,0,-1,2,0,-1,1,1,1,Benoît Hamon
Voter 18236,-1,-1,,2,1,0,0,0,2,-1,-1,Nicolas Dupont-Aignan
Voter 4514,0,-1,-1,-1,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 10311,2,1,1,-1,-1,2,2,-1,-1,2,2,Benoît Hamon
Voter 2364,1,-1,-1,-1,-1,0,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 30103,1,-1,-1,-1,-1,2,-1,-1,-1,1,2,Jean-Luc Mélenchon
Voter 13210,1,-1,0,0,-1,2,-1,-1,0,2,1,incertitude
Voter 24345,0,-1,-1,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 28337,0,1,-1,1,-1,1,0,-1,0,2,2,non inscrit
Voter 1199,1,0,0,0,-1,2,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 29035,0,-1,-1,-1,0,2,-1,-1,0,1,0,Benoît Hamon
Voter 35561,-1,-1,-1,-1,-1,2,-1,-1,2,1,0,Emmanuel Macron
Voter 12861,0,-1,0,0,-1,0,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 16591,-1,-1,-1,1,2,0,-1,-1,1,-1,-1,François Fillon
Voter 8521,1,0,-1,-1,-1,1,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 29210,0,-1,-1,0,-1,2,-1,-1,1,2,1,Benoît Hamon
Voter 7086,1,2,0,0,-1,-1,1,0,-1,-1,0,François Asselineau
Voter 13701,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,Emmanuel Macron
Voter 30978,0,-1,-1,-1,-1,2,0,-1,0,1,0,Benoît Hamon
Voter 25801,-1,-1,-1,-1,-1,1,0,-1,2,-1,-1,Emmanuel Macron
Voter 17730,1,-1,-1,-1,-1,1,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 17995,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,Emmanuel Macron
Voter 19917,0,1,1,0,-1,1,0,0,0,2,1,Jean-Luc Mélenchon
Voter 13358,0,-1,0,-1,-1,2,-1,-1,1,2,0,incertitude
Voter 3441,-1,-1,-1,-1,-1,1,0,-1,1,-1,0,incertitude
Voter 28795,1,1,0,1,-1,0,1,-1,1,2,2,Jean-Luc Mélenchon
Voter 37467,0,,,,,2,,,1,2,0,
Voter 9374,1,-1,-1,-1,-1,2,0,-1,2,1,1,Emmanuel Macron
Voter 25538,-1,-1,-1,0,1,0,-1,-1,2,-1,-1,Emmanuel Macron
Voter 7639,1,0,0,-1,-1,2,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 10704,1,-1,1,-1,-1,1,1,-1,0,2,2,Jean-Luc Mélenchon
Voter 953,0,-1,-1,-1,-1,2,0,-1,0,1,0,Benoît Hamon
Voter 28825,0,,,,,1,,,,2,0,Jean-Luc Mélenchon
Voter 26958,1,-1,-1,0,0,2,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 1171,1,-1,-1,-1,-1,2,-1,-1,0,2,1,incertitude
Voter 27948,2,-1,-1,-1,-1,2,2,-1,-1,2,2,
Voter 30326,0,0,0,0,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 25871,0,,,,,1,,,0,2,0,Jean-Luc Mélenchon
Voter 20270,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,incertitude
Voter 7395,0,-1,1,0,-1,0,0,-1,0,1,1,Philippe Poutou
Voter 14350,-1,-1,-1,-1,-1,1,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 17795,,1,,,2,,1,,0,1,1,
Voter 33930,,,,,,,,,,2,,Jean-Luc Mélenchon
Voter 17390,-1,1,2,1,1,-1,1,2,-1,0,0,Marine Le Pen
Voter 1535,0,0,0,0,-1,0,1,1,-1,1,0,blanc
Voter 323,0,,,-1,-1,2,,-1,0,1,1,Benoît Hamon
Voter 4931,,,,1,-1,1,,-1,-1,2,0,Jean-Luc Mélenchon
Voter 3277,,,,,,1,,,1,,1,Emmanuel Macron
Voter 29081,-1,0,1,1,2,1,0,-1,-1,2,-1,Emmanuel Macron
Voter 28874,,,,,,2,,,0,1,,incertitude
Voter 7443,-1,-1,-1,-1,-1,2,-1,-1,1,0,-1,Benoît Hamon
Voter 17244,,,,,,,,2,,,,Marine Le Pen
Voter 1606,0,-1,-1,-1,-1,2,-1,-1,0,2,2,Jean-Luc Mélenchon
Voter 22725,0,-1,-1,0,-1,1,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 1256,-1,-1,-1,-1,2,-1,1,0,-1,0,-1,François Fillon
Voter 6734,1,-1,-1,-1,-1,2,1,-1,1,2,1,Jean-Luc Mélenchon
Voter 27359,-1,1,0,0,1,-1,0,2,-1,-1,-1,Marine Le Pen
Voter 1217,,,,,,2,,,1,1,1,Benoît Hamon
Voter 8949,1,,,,-1,2,-1,-1,0,2,1,
Voter 15020,2,0,0,1,-1,1,2,-1,0,2,0,Jean-Luc Mélenchon
Voter 12155,,,1,,,1,,,,,1,incertitude
Voter 5997,,,,,,2,,,,,,Benoît Hamon
Voter 27192,0,-1,1,-1,-1,2,-1,-1,1,2,0,Benoît Hamon
Voter 5224,0,-1,0,-1,-1,0,-1,-1,0,0,0,blanc
Voter 35765,,0,,0,2,0,,,1,-1,,Emmanuel Macron
Voter 16829,-1,-1,-1,0,2,0,-1,0,1,1,-1,François Fillon
Voter 21657,0,-1,0,-1,-1,1,0,-1,-1,2,1,ne se prononce pas
Voter 7859,1,-1,-1,-1,-1,2,1,-1,2,-1,1,Emmanuel Macron
Voter 19183,-1,-1,-1,-1,-1,-1,0,-1,2,0,-1,Emmanuel Macron
Voter 19747,-1,-1,-1,-1,0,1,-1,-1,2,2,-1,incertitude
Voter 36930,-1,-1,-1,-1,-1,2,-1,-1,1,1,1,Emmanuel Macron
Voter 27579,,,,,-1,2,,,1,1,1,Benoît Hamon
Voter 31216,1,0,0,0,-1,2,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 18501,1,-1,0,-1,-1,2,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 10022,,,,,,2,,,,,,Benoît Hamon
Voter 24145,0,-1,-1,0,-1,2,1,-1,-1,1,2,abstention
Voter 19421,1,-1,-1,-1,-1,0,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 29356,0,-1,-1,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 18841,0,0,0,0,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 16880,0,,,,,2,,,0,1,0,Benoît Hamon
Voter 24362,1,,,,,0,,,,2,1,Jean-Luc Mélenchon
Voter 26964,1,0,0,0,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 27405,,,,,1,,,,2,,,Emmanuel Macron
Voter 23473,,,,,-1,2,,-1,1,1,,Jean-Luc Mélenchon
Voter 9993,-1,-1,-1,-1,-1,2,-1,-1,0,0,0,Benoît Hamon
Voter 5505,0,-1,-1,1,-1,1,1,-1,2,0,-1,incertitude
Voter 35731,-1,-1,0,1,1,1,0,-1,2,-1,-1,Emmanuel Macron
Voter 21512,1,-1,0,-1,-1,2,0,-1,0,1,2,Philippe Poutou
Voter 19746,,,,,,1,,,0,2,,Jean-Luc Mélenchon
Voter 21022,2,,,,,1,0,,,2,2,Jean-Luc Mélenchon
Voter 5474,0,-1,-1,-1,-1,0,-1,-1,1,0,0,Emmanuel Macron
Voter 27181,0,-1,-1,-1,-1,2,-1,-1,-1,1,0,incertitude
Voter 29338,2,-1,1,0,-1,2,1,-1,1,2,2,Jean-Luc Mélenchon
Voter 18548,1,-1,-1,-1,-1,0,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 25966,0,-1,0,0,-1,0,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 22145,-1,-1,-1,-1,-1,1,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 32145,0,-1,-1,-1,-1,1,0,-1,2,0,0,Emmanuel Macron
Voter 34123,2,0,-1,-1,-1,2,2,-1,0,2,2,abstention
Voter 14719,0,-1,-1,-1,-1,2,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 2066,2,-1,-1,-1,-1,1,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 19091,1,-1,-1,-1,-1,2,0,-1,-1,1,2,Benoît Hamon
Voter 26628,,0,2,1,-1,1,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 3256,0,-1,-1,-1,2,-1,-1,1,2,-1,-1,Emmanuel Macron
Voter 25177,-1,-1,-1,-1,-1,2,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 17950,,,,,,1,,,2,,,Emmanuel Macron
Voter 24504,,,-1,-1,-1,1,,-1,0,1,0,Jean-Luc Mélenchon
Voter 5624,1,0,0,-1,-1,2,0,-1,0,1,0,Benoît Hamon
Voter 15188,,,,,,1,,,2,0,,Emmanuel Macron
Voter 21988,1,-1,0,-1,-1,1,-1,-1,0,1,2,Philippe Poutou
Voter 4959,0,-1,0,-1,-1,2,1,-1,2,1,0,Emmanuel Macron
Voter 1324,0,,,,,1,,,,2,0,Jean-Luc Mélenchon
Voter 3620,,,,,,1,,,,2,,Jean-Luc Mélenchon
Voter 31460,0,0,0,0,0,1,0,-1,2,2,0,Emmanuel Macron
Voter 1454,0,-1,-1,0,-1,0,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 3869,-1,-1,-1,-1,-1,1,-1,0,2,2,0,Emmanuel Macron
Voter 9646,0,1,0,1,-1,1,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 33473,0,-1,-1,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 6476,0,-1,-1,-1,-1,1,-1,-1,-1,-1,2,Philippe Poutou
Voter 29080,0,1,-1,0,-1,2,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 835,-1,-1,-1,0,0,1,-1,-1,2,0,0,Emmanuel Macron
Voter 3731,,,,,,2,,,1,1,,incertitude
Voter 20885,-1,-1,0,-1,-1,1,-1,-1,0,2,-1,Jean-Luc Mélenchon
Voter 21518,-1,-1,-1,-1,0,0,-1,-1,2,-1,-1,Emmanuel Macron
Voter 19686,0,-1,-1,2,-1,-1,2,-1,-1,1,2,blanc
Voter 12202,-1,-1,-1,-1,-1,0,0,-1,1,1,0,incertitude
Voter 24762,2,-1,0,0,-1,-1,1,-1,-1,1,2,incertitude
Voter 17788,0,-1,-1,-1,-1,1,1,-1,2,1,0,Emmanuel Macron
Voter 19340,,,,,-1,2,,-1,1,0,,Benoît Hamon
Voter 4434,0,-1,-1,-1,-1,1,-1,-1,1,2,0,Jean-Luc Mélenchon
Voter 25606,-1,-1,-1,0,2,0,-1,-1,2,1,-1,François Fillon
Voter 1184,1,-1,0,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 28182,0,0,0,0,-1,1,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 25794,,,,,,1,,,1,1,0,incertitude
Voter 13837,0,-1,,-1,-1,0,,-1,-1,2,1,Jean-Luc Mélenchon
Voter 18284,0,-1,-1,-1,-1,2,-1,-1,1,2,0,Benoît Hamon
Voter 33477,,,,,,2,,-1,0,1,,blanc
Voter 28177,,,,-1,,1,,,2,,,Emmanuel Macron
Voter 30421,1,-1,0,-1,-1,2,1,-1,0,-1,1,Benoît Hamon
Voter 10085,1,-1,0,0,-1,2,,-1,0,2,1,incertitude
Voter 27117,0,-1,-1,-1,-1,2,0,-1,2,2,0,Emmanuel Macron
Voter 19588,0,1,-1,0,-1,0,1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 23151,0,-1,0,2,1,0,-1,-1,1,-1,1,Nicolas Dupont-Aignan
Voter 29716,1,-1,0,-1,-1,0,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 22071,1,0,0,0,-1,0,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 4366,1,1,1,-1,-1,-1,-1,,-1,2,-1,abstention
Voter 22204,-1,-1,-1,1,1,-1,0,0,2,-1,-1,Emmanuel Macron
Voter 8629,1,-1,0,-1,-1,2,,-1,2,2,1,Emmanuel Macron
Voter 26177,1,0,0,0,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 20464,-1,-1,0,0,2,0,-1,-1,0,-1,0,François Fillon
Voter 5104,1,0,0,0,-1,2,0,-1,1,2,1,blanc
Voter 111,2,-1,-1,-1,-1,1,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 22140,0,0,0,1,-1,1,-1,-1,2,1,0,Emmanuel Macron
Voter 3395,-1,0,2,2,1,-1,2,2,-1,-1,-1,
Voter 17861,-1,-1,-1,-1,0,2,-1,-1,2,0,-1,Emmanuel Macron
Voter 6446,,-1,-1,-1,-1,0,-1,-1,-1,1,1,incertitude
Voter 11151,1,-1,-1,-1,-1,1,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 14510,1,0,1,1,-1,1,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 10199,1,,,,,2,,,-1,,2,Philippe Poutou
Voter 30912,0,-1,-1,-1,-1,2,0,-1,2,1,0,abstention
Voter 1315,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,blanc
Voter 16560,-1,-1,-1,0,2,0,-1,-1,1,-1,-1,François Fillon
Voter 5675,0,-1,0,-1,-1,2,1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 6083,1,-1,0,-1,-1,2,-1,-1,0,2,,Benoît Hamon
Voter 14202,-1,0,0,0,-1,-1,0,2,-1,1,-1,Marine Le Pen
Voter 8399,,,,,,,,,2,,,Emmanuel Macron
Voter 7234,1,-1,-1,-1,-1,1,2,-1,0,2,2,incertitude
Voter 1001,0,0,0,0,-1,1,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 22765,-1,0,0,2,2,-1,-1,2,-1,-1,-1,François Fillon
Voter 21741,,0,,2,,0,0,1,,1,2,Marine Le Pen
Voter 29034,-1,-1,0,0,0,1,0,-1,2,-1,-1,incertitude
Voter 11258,,,,,,1,0,,2,0,,Emmanuel Macron
Voter 8804,,,,,,1,,,2,2,0,incertitude
Voter 26517,0,-1,-1,-1,-1,1,0,-1,-1,2,-1,Jean-Luc Mélenchon
Voter 19339,-1,-1,2,1,-1,0,-1,-1,-1,1,1,Jacques Cheminade
Voter 20023,1,-1,-1,-1,-1,2,-1,-1,0,1,1,Benoît Hamon
Voter 6018,-1,-1,-1,0,-1,1,0,-1,2,1,0,Emmanuel Macron
Voter 34232,-1,-1,-1,-1,-1,2,-1,-1,0,1,0,Benoît Hamon
Voter 19214,-1,1,0,2,-1,0,0,2,-1,-1,-1,Marine Le Pen
Voter 2309,0,-1,-1,-1,-1,1,0,-1,1,0,0,Emmanuel Macron
Voter 29544,0,,,,-1,1,,,0,2,1,Jean-Luc Mélenchon
Voter 15359,,,,,,,,,0,2,1,Jean-Luc Mélenchon
Voter 32159,1,-1,0,-1,0,2,0,-1,0,2,2,Jean-Luc Mélenchon
Voter 24172,-1,-1,-1,-1,-1,1,-1,-1,2,-1,0,Emmanuel Macron
Voter 14559,,,,,,,,0,2,,,Emmanuel Macron
Voter 15472,0,0,0,0,1,1,0,0,2,0,0,Emmanuel Macron
Voter 24449,0,-1,-1,-1,-1,1,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 18824,0,-1,-1,-1,-1,2,-1,-1,-1,1,1,Benoît Hamon
Voter 18578,1,-1,0,0,-1,2,0,-1,0,2,2,incertitude
Voter 1689,-1,0,0,0,0,1,0,0,-1,2,-1,Jean-Luc Mélenchon
Voter 26068,,,,,,2,,,0,1,,Benoît Hamon
Voter 14581,,,,,,,,,2,,,non inscrit
Voter 8843,0,-1,-1,-1,-1,2,1,-1,0,2,0,Jean-Luc Mélenchon
Voter 4802,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,blanc
Voter 14188,0,0,0,2,-1,0,-1,-1,-1,1,1,Nicolas Dupont-Aignan
Voter 28051,0,0,0,1,2,0,0,-1,-1,1,0,François Fillon
Voter 25259,-1,-1,-1,0,1,0,-1,-1,2,-1,-1,Emmanuel Macron
