################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Borda 4.
# Format: CSV with header
#
# Participants were asked to rank exactly 4 candidates. Meaning of the scores:
# 11 = first / 10 = second / 9 = third / 8 = fourth / nothing = not ranked
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 28636,9,,,,,8,,,,11,10,ne se prononce pas
Voter 1732,,9,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 18770,,,,,,10,,,11,8,9,Emmanuel Macron
Voter 18962,8,,,,,9,,,10,11,,ne se prononce pas
Voter 28097,,9,,11,,,,8,,10,,Nicolas Dupont-Aignan
Voter 20229,,,,,,11,,,8,10,9,Benoît Hamon
Voter 3613,8,,,,,,,,11,10,9,blanc
Voter 34467,,,,,9,,8,,11,10,,Emmanuel Macron
Voter 4476,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 22532,,,,,8,9,,,10,11,,Jean-Luc Mélenchon
Voter 5804,,,,,,9,10,,,11,8,Jean-Luc Mélenchon
Voter 6475,8,,,,,9,,,,10,11,abstention
Voter 8852,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 1581,,,9,,,8,,,,11,10,abstention
Voter 27509,,10,,,,9,,,8,11,,Jean-Luc Mélenchon
Voter 25082,,,,,,11,,,8,10,9,Benoît Hamon
Voter 34742,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 17620,,9,,10,8,,,11,,,,Marine Le Pen
Voter 29596,,,,,,11,8,,9,10,,Benoît Hamon
Voter 23797,,,,10,,11,,,8,9,,Benoît Hamon
Voter 26890,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 10921,,,,,,10,,,8,11,9,Benoît Hamon
Voter 17519,,,9,8,,10,,,,11,,ne se prononce pas
Voter 35767,,,,,,9,8,,,11,10,Jean-Luc Mélenchon
Voter 28400,,,,9,,,,,8,11,10,Jean-Luc Mélenchon
Voter 21091,,,,8,,11,,,10,9,,
Voter 3595,,,,,,11,,,9,10,8,Benoît Hamon
Voter 36359,,,,,11,8,,,10,9,,François Fillon
Voter 12780,,,,,9,10,8,,,11,,Jean-Luc Mélenchon
Voter 18086,,,8,,9,,,,10,11,,non inscrit
Voter 9770,,10,,,,,,9,,11,8,blanc
Voter 9430,8,,,,,10,,,11,9,,incertitude
Voter 7667,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 32710,9,,,,,10,,,,8,11,Philippe Poutou
Voter 37587,8,,,,,11,,,10,,9,
Voter 1005,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 12913,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 26663,,10,,,,9,,,,11,8,Jean-Luc Mélenchon
Voter 4435,8,,,,,11,,,,10,9,Benoît Hamon
Voter 6695,,,8,,10,,9,,11,,,Emmanuel Macron
Voter 4011,,,,,,9,8,,,10,11,Jean-Luc Mélenchon
Voter 32586,,,,11,10,,8,,,9,,Nicolas Dupont-Aignan
Voter 29724,,,9,,,10,,,8,11,,Jean-Luc Mélenchon
Voter 24459,,,,9,11,8,,,10,,,François Fillon
Voter 27695,,,,9,10,,,,11,8,,Emmanuel Macron
Voter 5124,,,,,10,8,,,11,9,,Emmanuel Macron
Voter 15949,,,,,8,9,11,,10,,,Jean Lassalle
Voter 15535,,,9,,,11,,,,10,8,Benoît Hamon
Voter 35278,,9,,,,,11,,,10,8,Jean-Luc Mélenchon
Voter 9862,10,,,,,9,,,,11,8,Jean-Luc Mélenchon
Voter 18839,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 21893,,,,9,8,,10,11,,,,Marine Le Pen
Voter 23322,9,,,,,11,,,10,,8,Benoît Hamon
Voter 32304,10,,,,,9,,,,11,8,Jean-Luc Mélenchon
Voter 153,,,,,,11,,9,8,10,,Benoît Hamon
Voter 15564,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 5632,8,,,,,11,,,9,10,,Benoît Hamon
Voter 21914,,,,8,,9,,,10,11,,Jean-Luc Mélenchon
Voter 13016,,,,,,11,,,9,10,8,Benoît Hamon
Voter 1578,,,,,,11,9,,8,10,,Benoît Hamon
Voter 17195,,,,,,11,,,10,8,9,Emmanuel Macron
Voter 25367,,,,8,10,9,,,11,,,Emmanuel Macron
Voter 13698,,,,9,11,,,10,8,,,François Fillon
Voter 14273,,,,9,,,11,,,10,8,Jean Lassalle
Voter 17449,,8,,9,,10,,,,11,,Jean-Luc Mélenchon
Voter 35429,,,8,,,11,,,9,10,,Benoît Hamon
Voter 5853,,,,9,11,,,8,10,,,incertitude
Voter 23788,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 33673,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 25133,,,,8,9,10,,,11,,,Emmanuel Macron
Voter 21776,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 22567,9,8,,,,,,,,11,10,Jean-Luc Mélenchon
Voter 4007,,,,,9,10,,,11,,8,Emmanuel Macron
Voter 12163,8,,,,,,9,,,10,11,Jean-Luc Mélenchon
Voter 37247,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 9962,,,,10,9,,,8,11,,,Emmanuel Macron
Voter 27320,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 6822,,,,,,10,8,,11,9,,incertitude
Voter 23095,,,,,,9,,,11,10,8,Emmanuel Macron
Voter 16776,,,,10,,8,,9,,11,,incertitude
Voter 22426,,11,,10,9,,,8,,,,François Fillon
Voter 32966,,,,,,11,,,8,10,9,Jean-Luc Mélenchon
Voter 29550,,,,8,9,10,,,11,,,Emmanuel Macron
Voter 25874,,8,,9,,10,,,,11,,ne se prononce pas
Voter 19263,9,,,,,11,,,,10,8,Benoît Hamon
Voter 23288,,,,,10,9,,8,11,,,Emmanuel Macron
Voter 31406,9,,,,,11,,,8,10,,Jean-Luc Mélenchon
Voter 30934,8,,,,,11,,,,10,9,Benoît Hamon
Voter 7857,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 5435,,,,,,11,,,9,10,8,Emmanuel Macron
Voter 20735,8,,,,,10,,,,11,9,incertitude
Voter 1129,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 23952,,,,9,11,8,,,10,,,non inscrit
Voter 5774,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 5356,,8,,,,10,,,,11,9,abstention
Voter 16747,,,8,,,11,,,10,9,,incertitude
Voter 24562,11,,,,,,9,,,8,10,Nathalie Arthaud
Voter 22267,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 18534,,,,,8,9,10,,11,,,Emmanuel Macron
Voter 23708,9,,,,,11,,,,10,8,Jean-Luc Mélenchon
Voter 12157,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 10397,,10,8,9,,,,11,,,,Marine Le Pen
Voter 4979,,,,,,11,,,10,9,8,Benoît Hamon
Voter 24738,8,,,,,10,,,,11,9,non inscrit
Voter 419,,,,,,11,9,,8,10,,Benoît Hamon
Voter 11998,,,,,11,9,,,10,8,,François Fillon
Voter 31012,,,,,,11,8,,,10,9,Jean-Luc Mélenchon
Voter 35743,10,,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 14542,,,,,9,8,,,10,11,,Jean-Luc Mélenchon
Voter 6230,,,,,8,9,,,11,10,,Emmanuel Macron
Voter 21832,,,,,8,11,,,10,9,,Emmanuel Macron
Voter 12743,10,,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 18612,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 30264,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 22441,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 9749,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 22640,,,8,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 7051,,,,,10,9,,8,11,,,Emmanuel Macron
Voter 8590,,,,,,11,,,10,9,8,Benoît Hamon
Voter 12045,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 970,9,,,8,,11,,,,10,,Benoît Hamon
Voter 13583,8,,,,,11,,,,10,9,Benoît Hamon
Voter 23899,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 11654,8,,,,,11,,,,10,9,Benoît Hamon
Voter 19668,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 21390,,,,,,9,,,10,11,8,Jean-Luc Mélenchon
Voter 9478,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 26264,,,,,8,11,,,9,10,,Benoît Hamon
Voter 35222,,,,,,11,8,,9,10,,Benoît Hamon
Voter 19108,,,,,,11,8,,,10,9,Jean-Luc Mélenchon
Voter 11510,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 21200,,,,,,11,,,9,10,8,incertitude
Voter 15992,8,,,,,10,,,11,9,,Emmanuel Macron
Voter 25885,,,,,,11,,,8,10,9,Benoît Hamon
Voter 24824,,,,,,,9,11,10,8,,Marine Le Pen
Voter 2117,,,,,,10,9,,8,11,,Jean-Luc Mélenchon
Voter 33446,,,,,,11,,,9,10,8,Benoît Hamon
Voter 36041,,,,,8,9,,,11,10,,Emmanuel Macron
Voter 36448,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 12290,8,,9,,,,10,,11,,,incertitude
Voter 6080,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 24677,8,,,,,11,,,,10,9,Benoît Hamon
Voter 23500,,,,,,11,,,8,10,9,Jean-Luc Mélenchon
Voter 9301,,,,8,,9,,,11,10,,Emmanuel Macron
Voter 6830,8,,,,,9,,,11,10,,Emmanuel Macron
Voter 26949,,,8,11,10,,,9,,,,Nicolas Dupont-Aignan
Voter 7241,,11,8,,,,,9,,10,,Jean-Luc Mélenchon
Voter 8157,9,,,,,10,,,,8,11,Benoît Hamon
Voter 35845,,10,,9,,,,8,,11,,François Asselineau
Voter 25852,8,,,,,11,,,,10,9,incertitude
Voter 3192,,,,,,11,8,,,10,9,Benoît Hamon
Voter 13399,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 21012,,,,,8,9,,,10,11,,Jean-Luc Mélenchon
Voter 28610,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 25656,9,,,,,11,,,,10,8,Jean-Luc Mélenchon
Voter 22818,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 6676,8,,,,,11,,,9,10,,Benoît Hamon
Voter 19717,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 3188,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 27224,8,,,,,11,,,,9,10,Benoît Hamon
Voter 13784,,,,,,8,,,10,9,11,Emmanuel Macron
Voter 1695,,,,,,11,9,,10,,8,Benoît Hamon
Voter 15358,10,,,,,8,,,,9,11,Philippe Poutou
Voter 2998,,,,,,10,,,11,9,8,abstention
Voter 8377,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 13095,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 16548,,,,8,10,,,9,11,,,Emmanuel Macron
Voter 30356,10,,,8,,,,,,11,9,Jean-Luc Mélenchon
Voter 21818,,10,,,,9,,,,11,8,Jean-Luc Mélenchon
Voter 13011,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 5437,8,,,,,11,,,,9,10,incertitude
Voter 19494,,,10,,8,9,,,,11,,Jean-Luc Mélenchon
Voter 22987,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 19064,,,,,,11,,,8,9,10,Benoît Hamon
Voter 17054,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 24106,,,,10,,9,,,,11,8,Jean-Luc Mélenchon
Voter 12642,,,,,10,8,,,11,9,,Emmanuel Macron
Voter 6661,,,,,,11,,,8,10,9,Benoît Hamon
Voter 12451,10,,,,,9,,,,11,8,incertitude
Voter 22280,,,8,,,10,,,11,9,,Emmanuel Macron
Voter 3079,10,8,,,,,,,,11,9,Jean-Luc Mélenchon
Voter 16279,,,,,9,8,,,11,10,,Emmanuel Macron
Voter 24423,8,,,,,11,,,,10,9,Benoît Hamon
Voter 5924,,,,9,,10,8,,,11,,Jean-Luc Mélenchon
Voter 12036,,,,,8,9,,10,,11,,Jean-Luc Mélenchon
Voter 4870,9,,,,,8,,,,10,11,Philippe Poutou
Voter 9913,,,,9,11,,8,,10,,,François Fillon
Voter 5949,,8,,,11,,,9,10,,,François Fillon
Voter 4819,,,,,,11,,,8,9,10,Benoît Hamon
Voter 36453,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 22927,8,,,,,11,,,,10,9,Benoît Hamon
Voter 26346,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 6052,,,,8,11,,,,10,9,,François Fillon
Voter 14705,,,,,,11,,,10,8,9,Benoît Hamon
Voter 7701,8,,,,,11,,,10,,9,Emmanuel Macron
Voter 5184,,,,,11,8,,,10,9,,François Fillon
Voter 3750,9,,,,,11,,,10,8,,Emmanuel Macron
Voter 11646,,9,,10,,,,11,,8,,Nicolas Dupont-Aignan
Voter 1850,,,,,10,8,9,,11,,,Emmanuel Macron
Voter 12340,8,,,,,10,,,,9,11,Philippe Poutou
Voter 34578,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 23135,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 24943,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 11691,,,,,10,8,,,11,9,,Emmanuel Macron
Voter 11581,,,,,,11,8,,9,10,,Benoît Hamon
Voter 29851,,,9,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 11905,,,8,,11,9,,,10,,,François Fillon
Voter 16077,,,,9,11,8,,,10,,,François Fillon
Voter 23378,,,,,,11,,,10,9,8,Benoît Hamon
Voter 5633,,,,8,,9,,,10,11,,Jean-Luc Mélenchon
Voter 3923,8,,,,,11,,,10,9,,Benoît Hamon
Voter 28370,,8,,,9,10,,,11,,,Emmanuel Macron
Voter 15511,,,8,10,,,9,,11,,,Emmanuel Macron
Voter 15928,,,9,10,8,,,11,,,,abstention
Voter 25967,,,,8,,10,,,11,,9,Emmanuel Macron
Voter 34032,10,,,,,9,,,,8,11,Philippe Poutou
Voter 16897,,,,,,11,8,,,10,9,Jean-Luc Mélenchon
Voter 11525,,8,11,,10,,,,9,,,incertitude
Voter 22000,,10,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 2538,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 2790,8,,,,,11,,,9,10,,Benoît Hamon
Voter 29863,,,,,8,11,,,10,9,,Benoît Hamon
Voter 17534,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 12894,,8,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 20588,,,,,,9,,,11,10,8,Emmanuel Macron
Voter 19971,,,,,8,10,9,,11,,,Emmanuel Macron
Voter 16575,,,,,,11,,,10,9,8,Benoît Hamon
Voter 30592,,,9,,,10,,,,11,8,blanc
Voter 18445,,10,,,,,,,8,9,11,ne se prononce pas
Voter 10204,,,10,,,9,,,,11,8,Jean-Luc Mélenchon
Voter 13522,,,,,,10,8,,11,9,,Emmanuel Macron
Voter 28788,,,,,,11,,,9,10,8,Benoît Hamon
Voter 29834,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 7165,,,9,,,,8,,10,11,,Jean-Luc Mélenchon
Voter 20479,,,9,,,10,,,,11,8,Benoît Hamon
Voter 12554,,,,10,11,,,9,8,,,François Fillon
Voter 15940,,,,,,11,,,10,8,9,Philippe Poutou
Voter 7355,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 10717,,,,8,,10,,,9,11,,Jean-Luc Mélenchon
Voter 22904,,,,9,,11,,,10,8,,Benoît Hamon
Voter 14161,8,,,,,10,,,,9,11,Philippe Poutou
Voter 5824,8,,,,9,10,,,11,,,Emmanuel Macron
Voter 22311,10,,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 12380,8,,,,,11,,,,9,10,Benoît Hamon
Voter 29022,,,,,,9,10,,,8,11,Jean-Luc Mélenchon
Voter 4249,,,,,,10,9,,11,8,,Emmanuel Macron
Voter 6014,10,,,,,11,,,9,,8,Benoît Hamon
Voter 36686,,8,,,,11,,,10,,9,Benoît Hamon
Voter 10256,8,,,,,10,,,11,9,,Emmanuel Macron
Voter 7785,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 27303,,,,,8,11,,,9,10,,incertitude
Voter 8325,,,,,,11,,,10,9,8,Emmanuel Macron
Voter 11288,,,9,,,11,,,,8,10,Benoît Hamon
Voter 8024,,,,,,11,,,8,9,10,Benoît Hamon
Voter 36705,,,,,,10,,,8,9,11,Benoît Hamon
Voter 722,,8,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 2008,,,,,8,9,10,,11,,,Emmanuel Macron
Voter 15843,10,,8,,,,,,11,,9,incertitude
Voter 26760,9,,,,,10,,,11,,8,Emmanuel Macron
Voter 13838,8,,,,,11,,,,10,9,Benoît Hamon
Voter 19978,,,,,,10,8,,9,11,,Jean-Luc Mélenchon
Voter 28790,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 18966,,,,,8,11,,,10,9,,Benoît Hamon
Voter 9902,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 7907,,,,,,9,,,10,11,8,Jean-Luc Mélenchon
Voter 25163,,,,,8,9,,,11,10,,Emmanuel Macron
Voter 15460,,,,9,11,8,,,10,,,François Fillon
Voter 19203,,,9,,,10,,,8,11,,Jean-Luc Mélenchon
Voter 33369,,,,,,11,8,,,10,9,Benoît Hamon
Voter 22117,,,,,10,8,9,,11,,,Emmanuel Macron
Voter 240,9,,,,,11,,,,8,10,Benoît Hamon
Voter 7082,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 20548,,9,,10,,,8,11,,,,Marine Le Pen
Voter 21699,,,,8,11,9,,,10,,,François Fillon
Voter 36857,,,,,9,,8,,11,10,,Jean-Luc Mélenchon
Voter 14972,,,,9,,8,10,,11,,,Emmanuel Macron
Voter 23074,,11,,8,9,,10,,,,,François Fillon
Voter 30685,8,,,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 29198,,,10,,,9,,,,11,8,blanc
Voter 37137,,,8,,,11,,,10,9,,Benoît Hamon
Voter 27438,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 6409,9,,,,,11,,,,10,8,abstention
Voter 3086,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 11009,,,,,,8,9,,11,10,,incertitude
Voter 6005,9,,,,,10,,,,8,11,Philippe Poutou
Voter 20917,,,,,8,9,,,10,11,,incertitude
Voter 14035,9,,,,,8,,,,10,11,Philippe Poutou
Voter 5371,,,,,,11,8,,,10,9,Benoît Hamon
Voter 35140,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 24042,8,,,,,11,,,,10,9,
Voter 11255,,,,,8,9,,,11,10,,Emmanuel Macron
Voter 23936,,,,,,11,8,,9,10,,Benoît Hamon
Voter 17,8,,,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 22746,,,,,,11,10,,8,9,,incertitude
Voter 5666,,,9,,,10,,,8,11,,Jean-Luc Mélenchon
Voter 13908,9,,8,10,,,,,,11,,Jean-Luc Mélenchon
Voter 9296,,,,,,9,,,11,10,8,
Voter 29439,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 10164,8,10,,,,,,,,11,9,Jean-Luc Mélenchon
Voter 15134,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 2429,,,,,8,9,,,10,11,,Jean-Luc Mélenchon
Voter 12926,10,,8,,,9,,,,11,,Jean-Luc Mélenchon
Voter 14668,,9,8,11,,,,,10,,,Nicolas Dupont-Aignan
Voter 20872,,10,,,8,,9,11,,,,Marine Le Pen
Voter 9503,9,,,,,8,,,,10,11,Philippe Poutou
Voter 54,,9,,,,11,,,10,8,,Benoît Hamon
Voter 8953,,,,,,9,,,8,11,10,abstention
Voter 37431,,,,,,11,,,9,10,8,Benoît Hamon
Voter 25090,,8,,,,9,,,11,10,,Emmanuel Macron
Voter 10119,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 16606,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 35601,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 6651,,,,,,11,9,,8,10,,Jean-Luc Mélenchon
Voter 9307,10,,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 14112,,,,,,11,8,,9,10,,incertitude
Voter 13780,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 6748,,,,,,9,,,11,10,8,Emmanuel Macron
Voter 18272,8,,,,,11,,,,10,9,Benoît Hamon
Voter 16253,,,,,,11,,,8,9,10,Benoît Hamon
Voter 35775,,,,,8,11,,,10,9,,non inscrit
Voter 24912,9,,,,,10,,,11,8,,Emmanuel Macron
Voter 22120,,,,11,,9,,8,,10,,Nicolas Dupont-Aignan
Voter 28974,,,,,,11,,,8,9,10,abstention
Voter 27945,,9,,11,10,,,,,8,,Nicolas Dupont-Aignan
Voter 16738,,,,,,11,,,9,10,8,Benoît Hamon
Voter 3572,9,,,,,10,,,,11,8,incertitude
Voter 34769,10,,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 30372,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 12665,,,,9,8,,,,11,10,,Emmanuel Macron
Voter 65,,,,9,10,8,,,11,,,incertitude
Voter 14733,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 23182,8,,,,,11,,,10,9,,Benoît Hamon
Voter 9243,,,,,,9,,,8,10,11,Philippe Poutou
Voter 1679,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 5143,,,,,,11,8,,,10,9,Benoît Hamon
Voter 3336,9,,,,,8,,,11,10,,Emmanuel Macron
Voter 7735,,,,,,10,9,,,11,8,incertitude
Voter 15517,8,9,,,,11,,,,10,,Jean-Luc Mélenchon
Voter 27178,,,,,9,8,10,,11,,,Emmanuel Macron
Voter 26160,,8,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 18933,,11,,9,,,8,,,,10,François Asselineau
Voter 7230,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 6867,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 6106,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 19933,,,,,10,8,,,11,9,,Emmanuel Macron
Voter 15500,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 19200,,11,8,9,,,,,,10,,François Asselineau
Voter 9933,,,,,,8,10,,,9,11,Philippe Poutou
Voter 22202,,,8,,,10,9,,11,,,Emmanuel Macron
Voter 14084,,,8,,,10,11,9,,,,Jean Lassalle
Voter 3074,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 27089,8,,,,,9,,,,10,11,Jean-Luc Mélenchon
Voter 18285,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 15771,,,,8,,10,,,11,9,,Emmanuel Macron
Voter 7824,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 15416,9,,,,,,,,8,10,11,Philippe Poutou
Voter 25132,,,,,,11,,,10,9,8,incertitude
Voter 1261,,,,,,8,9,,11,10,,Jean-Luc Mélenchon
Voter 22155,9,,,,,,8,,,11,10,Jean-Luc Mélenchon
Voter 28588,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 7776,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 5201,9,,,,,8,,,,10,11,abstention
Voter 20508,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 5205,8,,,,,11,,,,10,9,Benoît Hamon
Voter 11629,,,,,,11,,,8,10,9,Benoît Hamon
Voter 37594,,,,,,10,,,9,11,8,
Voter 37282,,,,,,10,8,,9,11,,Jean-Luc Mélenchon
Voter 9746,8,,,,,11,,,,10,9,Benoît Hamon
Voter 2230,,,,,8,9,,,10,11,,Emmanuel Macron
Voter 10682,,,,8,,10,,,9,11,,Jean-Luc Mélenchon
Voter 19212,8,,,,,11,,,,9,10,Benoît Hamon
Voter 3325,,8,,,9,,,,11,10,,incertitude
Voter 29106,,,,9,10,8,,,11,,,ne se prononce pas
Voter 10346,8,,,,,11,,,10,9,,Benoît Hamon
Voter 22048,9,,,,,10,,,,11,8,Benoît Hamon
Voter 21791,,,,,11,9,10,,,8,,
Voter 13834,8,,,,,11,,,10,9,,incertitude
Voter 18010,8,,,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 25210,,,,,11,9,,,10,,8,François Fillon
Voter 9320,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 33324,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 5316,8,,,,,11,,,,10,9,incertitude
Voter 14666,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 29250,,,,,,11,8,,9,10,,Jean-Luc Mélenchon
Voter 292,8,,,,,11,,,,10,9,incertitude
Voter 21324,,,,,,9,,,10,11,8,Emmanuel Macron
Voter 6685,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 6312,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 32293,,8,10,9,,,,,11,,,Emmanuel Macron
Voter 18366,,,,,,9,,,11,10,8,Emmanuel Macron
Voter 25482,,,,,,11,,,10,9,8,incertitude
Voter 1077,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 3349,,,,,,10,,,11,8,9,Emmanuel Macron
Voter 10192,,,,,,11,,,10,9,8,Benoît Hamon
Voter 5584,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 37709,,,,,,10,8,,11,9,,
Voter 28955,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 7802,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 24898,,,,8,,10,,,,11,9,incertitude
Voter 24033,,10,,,,11,,,8,9,,François Asselineau
Voter 28269,,,,,9,10,,,11,,8,Benoît Hamon
Voter 25351,,8,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 24275,,,,,8,9,,,11,10,,Emmanuel Macron
Voter 1432,,,,10,,9,,11,8,,,Marine Le Pen
